STATION_ID,STATION_NAME,FULL_STATION_NAME,STATION_NUMBER,LATITUDE,LONGITUDE,COUNTY_NAME
1154,SACRAMENTO R NR MT S,SACRAMENTO R NR MT SHASTA,A2160000,41266,-122312,Siskiyou
1155,SACRAMENTO R BL BOX ,SACRAMENTO R BL BOX CN DM,A2160300,41.2738,-122318,Siskiyou
1156,SACRAMENTO R A BOX C,SACRAMENTO R A BOX CN DMS,A2165040,41.2793,-122331,Siskiyou
1157,SACRAMENTO R BL WAGO,SACRAMENTO R BL WAGON C,A2165050,41.2793,-122331,Siskiyou
1158,WAGON C AB LK SISKIY,WAGON C AB LK SISKIYOU DMS,A2165060,41.2829,-122.33,Siskiyou
1159,COLD C AB WAGON C   ,COLD C AB WAGON C,A2165061,41.2865,-122326,Siskiyou
1160,WAGON C AB COLD C   ,WAGON C AB COLD C,A2165062,41.2874,-122326,Siskiyou
1161,SACRAMENTO R AB WAGO,SACRAMENTO R AB WAGON C,A2165065,41.2804,-122332,Siskiyou
1162,SACRAMENTO R AB LK S,SACRAMENTO R AB LK SISKIYOU DMS,A2165070,41.2796,-122336,Siskiyou
1163,SCOTT CP C AB LK SIS,SCOTT CP C AB LK SISKIYOU DMS,A2165080,41.2788,-122336,Siskiyou
1164,SCOTT CP C NR MT SHA,SCOTT CP C NR MT SHASTA,A2165500,41.2682,-122354,Siskiyou
1165,BIG SPR C BL MT SHAS,BIG SPR C BL MT SHASTA FISH HATCH,A2165800,41.3052,-122325,Siskiyou
1166,BIG SPR C AB MT SHAS,BIG SPR C AB MT SHASTA FISH HATCH,A2165900,41.3104,-122.33,Siskiyou
1167,MCCLOUD R AB SHASTA ,MCCLOUD R AB SHASTA LK,A2215000,40.9582,-122.22,Shasta
1168,SQUAW VLY C AB DAIRY,SQUAW VLY C AB DAIRY C,A2226000,41.1821,-122147,Shasta
1169,MUD C NR MCCLOUD    ,MUD C NR MCCLOUD,A2280000,41.2543,-122.07,Siskiyou
1170,PIT RIVER BL PIT RES,PIT RIVER BL PIT RESERVOIR #7,A2315000,40.8407,-122017,Shasta
1171,SQUAW C AB SHASTA LK,SQUAW C AB SHASTA LK,A2410000,40.8565,-122.12,Shasta
1172,SQUAW C BL MADRONE G,SQUAW C BL MADRONE GUARD STA,A2411000,40.9165,-122.11,Shasta
1173,KESWICK LAKE AT DAM ,KESWICK LAKE AT DAM,A2L03682267,40.6127,-122446,Shasta
1174,KESWICK LAKE BL SPRI,KESWICK LAKE BL SPRING CREEK ARM,A2L03762271,40626,-122453,Shasta
1175,KESWICK LAKE AT MOUT,KESWICK LAKE AT MOUTH OF SPRING C,A2L03782271,40.6296,-122453,Shasta
1176,SHASTA LK A DAM     ,SHASTA LK A DAM,A2L04322250,40.7199,-122418,Shasta
1177,SHASTA LK NR DM     ,SHASTA LK NR DM,A2L04352246,40.7254,-122411,Shasta
1178,SHASTA LK A LITTLE S,SHASTA LK A LITTLE SQUAW C INLET,A2L04432273,40.7379,-122456,Shasta
1179,SHASTA LK NR SQUAW C,SHASTA LK NR SQUAW C L,A2L04442280,40.7407,-122467,Shasta
1180,SHASTA LK NR SQUAW C,SHASTA LK NR SQUAW C L MO,A2L04442282,40.7404,-122468,Shasta
1181,SHASTA LK PIT R ARM ,SHASTA LK PIT R ARM,A2L04482108,40.7463,-122182,Shasta
1182,SHASTA LK PIT R AB J,SHASTA LK PIT R AB JONES VALLEY,A2L04492121,40.7477,-122202,Shasta
1183,SHASTA LK LITTLE BAC,SHASTA LK LITTLE BACKBONE C INLET,A2L04542255,40.7568,-122426,Shasta
1184,SHASTA LK A BACKBONE,SHASTA LK A BACKBONE C L INL,A2L04562260,40.7599,-122434,Shasta
1185,SHASTA LK A I5      ,SHASTA LK A I5,A2L04582191,40.7624,-122319,Shasta
1186,SHASTA LK SQUAW C BL,SHASTA LK SQUAW C BL ZINC C,A2L04642129,40.7738,-122216,Shasta
1187,SHASTA LK SQUAW C AR,SHASTA LK SQUAW C ARM,A2L04652120,40.7749,-122201,Shasta
1188,SHASTA LK MCCLOUD R ,SHASTA LK MCCLOUD R ARM,A2L04842176,40806,-122294,Shasta
1189,SHASTA LK SACRAMENTO,SHASTA LK SACRAMENTO R ARM,A2L04852228,40.8082,-122381,Shasta
1190,LK SISKIYOU NR MT SH,LK SISKIYOU NR MT SHASTA,A2L11682197,41.2793,-122.33,Siskiyou
1191,MCCLOUD RES A DM    ,MCCLOUD RES A DM,A2R10792042,41.1313,-122071,Shasta
1192,STONY C BL BLACK BUT,STONY C BL BLACK BUTTE DM NR ORLA,A3111000,39.8185,-122325,Tehama
1193,STONY C NF AB BLACK ,STONY C NF AB BLACK BUTTE RES,A3116000,39.8052,-122426,Tehama
1194,STONY C NF NR CEMETE,STONY C NF NR CEMETERY,A3116900,39786,-122475,Glenn
1195,STONY C NF A NEWVILL,STONY C NF A NEWVILLE,A3117500,39.7904,-122.52,Glenn
1196,HEIFER CP C A MO    ,HEIFER CP C A MO,A3117600,39.7921,-122527,Glenn
1197,HEIFER CAMP CR NR CH,HEIFER CAMP CR NR CHROME,A3117750,39.7496,-122568,Glenn
1198,SALT C AB STONY C NF,SALT C AB STONY C NF,A3117800,39.7938,-122534,Glenn
1199,SALT C NR NEWVILLE  ,SALT C NR NEWVILLE,A3118000,39.7932,-122602,Glenn
1200,SALT C TRIB NR NEWVI,SALT C TRIB NR NEWVILLE,A3118100,39.7763,-122591,Glenn
1201,STONY C NF A NEWVILL,STONY C NF A NEWVILLE RD,A3118500,39794,-122.53,Glenn
1202,STONY C AB BLACK BUT,STONY C AB BLACK BUTTE RES,A3122000,39.7321,-122414,Glenn
1203,STONY C NR FRUTO    ,STONY C NR FRUTO,A3125000,39.6715,-122518,Glenn
1204,STONY C AB GRINDSTON,STONY C AB GRINDSTONE C,A3125300,39.6702,-122525,Glenn
1205,GRINDSTONE C A MO   ,GRINDSTONE C A MO,A3129700,39671,-122525,Glenn
1206,GRINDSTONE CR NR ELK,GRINDSTONE CR NR ELK CREEK,A3130000,39.6793,-122528,Glenn
1207,GRINDSTONE C NR ELK ,GRINDSTONE C NR ELK C,A3130200,39.6771,-122532,Glenn
1208,GRINDSTONE C NR ALDE,GRINDSTONE C NR ALDER SPR,A3131000,39.5127,-122712,Glenn
1209,STONY C NR ELK CREEK,STONY C NR ELK CREEK,A3138000,39.6121,-122529,Glenn
1210,ELK C A MO          ,ELK C A MO,A3138200,39.6032,-122537,Glenn
1211,STONY C AB ELK C    ,STONY C AB ELK C,A3138300,39.6024,-122537,Glenn
1212,BRISCO CR NR ELK CRE,BRISCO CR NR ELK CREEK,A3139500,39589,-122538,Glenn
1213,STONY C BL STONY GOR,STONY C BL STONY GORGE RES,A3139800,39.5871,-122535,Glenn
1214,STONY C AB STONY GOR,STONY C AB STONY GORGE RES,A3145500,39.4852,-122514,Glenn
1215,STONY C A STONYFORD ,STONY C A STONYFORD,A3149000,39.3827,-122.55,Colusa
1216,RAINBOW CA A OL TO E,RAINBOW CA A OL TO EAST PK RES,A3149500,39.3421,-122521,Colusa
1217,STONY C A RAINBOW DI,STONY C A RAINBOW DIV DM,A3150100,39.3718,-122605,Colusa
1218,LITTLE STONY CR NR L,LITTLE STONY CR NR LODOGA,A3160000,39.3616,-122514,Colusa
1219,SQUAW CREEK AT LODOG,SQUAW CREEK AT LODOGA,A3160400,39.3129,-122486,Colusa
1220,INDIAN C A LODOGA   ,INDIAN C A LODOGA,A3160500,39.2982,-122488,Colusa
1221,INDIAN C AB L INDIAN,INDIAN C AB L INDIAN C,A3160600,39.2866,-122491,Colusa
1222,STITES SPRING NR LOD,STITES SPRING NR LODOGA,A3160700,39.2793,-122469,Colusa
1223,HYPHUS CR NR LODOGA ,HYPHUS CR NR LODOGA,A3160800,39.3241,-122528,Colusa
1224,STONY C L NR LODOGA ,STONY C L NR LODOGA,A3161100,39.3043,-122526,Colusa
1225,THOMES C A PK IN PAS,THOMES C A PK IN PASKENTA,A3209000,39.8827,-122544,Tehama
1226,THOMES C A PASKENTA ,THOMES C A PASKENTA,A3212000,39.8818,-122553,Tehama
1227,THOMES C NR PASKENTA,THOMES C NR PASKENTA,A3213500,39.8535,-122646,Tehama
1228,ELDER C NR PASKENTA ,ELDER C NR PASKENTA,A3311000,40.0243,-122512,Tehama
1229,ELDER C NR LOWREY   ,ELDER C NR LOWREY,A3315000,40.0154,-122539,Tehama
1230,MOON FORK COTTONWOOD,MOON FORK COTTONWOOD CR NR ONO,A3517000,40.5001,-122703,Shasta
1231,BEEGUM C A BEEGUM   ,BEEGUM C A BEEGUM,A3570000,40.3451,-122861,Shasta
1232,COTTONWOOD C SF AB C,COTTONWOOD C SF AB COLD FORK,A3580000,40.2046,-122544,Tehama
1233,COTTONWOOD C MF NR P,COTTONWOOD C MF NR PLATINA,A3589000,40.3518,-122957,Shasta
1234,CLEAR C NR IGO      ,CLEAR C NR IGO,A3613000,40.5132,-122524,Shasta
1235,CLEAR C AB PAIGE BAR,CLEAR C AB PAIGE BAR,A3613800,40.5854,-122551,Shasta
1236,CLEAR C A WHISKEYTOW,CLEAR C A WHISKEYTOWN DAM,A3614000,40.5965,-122539,Shasta
1237,CLEAR C AB WHISKEYTO,CLEAR C AB WHISKEYTOWN RES,A3620080,40.6604,-122629,Shasta
1238,CRYSTAL CR AT CRYSTA,CRYSTAL CR AT CRYSTAL CR CONS CMP,A3626000,40.6346,-122677,Shasta
1239,WHISKEYTOWN RES A DM,WHISKEYTOWN RES A DM,A3R03612324,40601,-122541,Shasta
1240,WHISKEYTOWN RES NR W,WHISKEYTOWN RES NR WHISKEYTOWN,A3R03702315,40.6176,-122526,Shasta
1241,EAST PARK RES NR MAI,EAST PARK RES NR MAIN DAM,A3R92162305,39.3607,-122509,Colusa
1242,STONY GORGE RES NR D,STONY GORGE RES NR DAM,A3R93522318,39.5863,-122532,Glenn
1243,BLACK BUTTE RES     ,BLACK BUTTE RES,A3R94892205,39.8143,-122342,Tehama
1244,INKS C NR JELLYS FER,INKS C NR JELLYS FERRY,A4010000,40.3421,-122125,Tehama
1245,BEAR C NR MILLVILLE ,BEAR C NR MILLVILLE,A4075000,40.5302,-122109,Shasta
1246,BEAR C SF NR SHINGLE,BEAR C SF NR SHINGLETON,A4075500,40.5332,-121931,Shasta
1247,BUTTE CR NR CHICO   ,BUTTE CR NR CHICO,A4111000,39726,-121709,Butte
1248,BUTTE C L A MAGALIA ,BUTTE C L A MAGALIA,A4120000,39.8096,-121586,Butte
1249,PARADISE ID TRM PL B,PARADISE ID TRM PL BL MAGALIA RES,A4120100,39.6485,-121583,Butte
1250,BUTTE C L AB MAGALIA,BUTTE C L AB MAGALIA RES,A4120200,39.8288,-121585,Butte
1251,MOSQUITO C AB PARADI,MOSQUITO C AB PARADISE RES,A4120400,39866,-121568,Butte
1252,BUTTE C L NR TOADTOW,BUTTE C L NR TOADTOWN,A4120500,39.8796,-121598,Butte
1253,BUTTE C A BUTTE MEAD,BUTTE C A BUTTE MEADOWS,A4150000,40.0679,-121575,Butte
1254,CHICO C BIG NR CHICO,CHICO C BIG NR CHICO,A4211000,39.7716,-121764,Butte
1255,CHICO C BIG NR CHICO,CHICO C BIG NR CHICO,A4211100,39776,-121752,Butte
1256,BIG CHICO CR NR FORE,BIG CHICO CR NR FOREST RANCH,A4211300,39.8882,-121697,Butte
1257,DEER C NR VINA      ,DEER C NR VINA,A4311000,40.0135,-121948,Tehama
1258,DEER C A DEER C STAT,DEER C A DEER C STATION,A4317700,40.2665,-121444,Tehama
1259,GURNSEY C A GURNSEY ,GURNSEY C A GURNSEY C CMPGRD,A4318200,40.3074,-121427,Tehama
1260,GURNSEY C NR CHILDS ,GURNSEY C NR CHILDS MEADOWS,A4318500,40.3346,-121474,Tehama
1261,DEER C A DEER C LODG,DEER C A DEER C LODGE,A4319000,40.2582,-121416,Tehama
1262,MILL C NR LOS MOLINO,MILL C NR LOS MOLINOS,A4411000,40.0546,-122024,Tehama
1263,MILL C NR MINERAL   ,MILL C NR MINERAL,A4418000,40.3621,-121505,Tehama
1264,ANTELOPE C NR RED BL,ANTELOPE C NR RED BLUFF,A4511000,40.2027,-122127,Tehama
1265,ANTELOPE C NR RED BL,ANTELOPE C NR RED BLUFF,A4511050,40.1963,-122132,Tehama
1266,PAYNES C NR RED BLUF,PAYNES C NR RED BLUFF,A4605001,40.3149,-122071,Tehama
1267,PLUM C NR PAYNES C  ,PLUM C NR PAYNES C,A4606000,40.3132,-122897,Tehama
1268,PLUM SPR NR PAYNES C,PLUM SPR NR PAYNES C,A4606100,40.8082,-121841,Tehama
1269,BATTLE C BL COLEMAN ,BATTLE C BL COLEMAN FISH HATCHERY,A4710500,40.3982,-122146,Tehama
1270,BATTLE C NR COTTONWO,BATTLE C NR COTTONWOOD,A4711000,40.3982,-122137,Shasta
1271,BATTLE C SF NR MANTO,BATTLE C SF NR MANTON,A4711500,40.4063,-121981,Tehama
1272,BATTLE C NF NR MANTO,BATTLE C NF NR MANTON,A4712000,40.4465,-121868,Shasta
1273,BATTLE C SF NR MINER,BATTLE C SF NR MINERAL,A4730000,40.3513,-121665,Tehama
1274,COW C NR ANDERSON   ,COW C NR ANDERSON,A4810100,40.4763,-122228,Shasta
1275,COW C NR MILLVILLE  ,COW C NR MILLVILLE,A4811000,40.5052,-122233,Shasta
1276,COW C NR PALO CEDRO ,COW C NR PALO CEDRO,A4811100,40.5321,-122239,Shasta
1277,COW C AB LITTLE COW ,COW C AB LITTLE COW C,A4811200,40.5638,-122.22,Shasta
1278,CLOVER C A MILLVILLE,CLOVER C A MILLVILLE,A4816000,40.5532,-122184,Shasta
1279,OAK RUN C NR OAK RUN,OAK RUN C NR OAK RUN,A4820000,40.6913,-122042,Shasta
1280,OAK RUN C NR MILLVIL,OAK RUN C NR MILLVILLE,A4820200,40.5671,-122192,Shasta
1281,CLOVER C NR FERN    ,CLOVER C NR FERN,A4825200,40.7021,-121.92,Shasta
1282,COW C A LASSEN PK HW,COW C A LASSEN PK HWY,A4830100,40.5454,-122176,Shasta
1283,COW C L A PALO CEDRO,COW C L A PALO CEDRO,A4835000,40.5638,-122228,Shasta
1284,COW C L A SWEDE C RD,COW C L A SWEDE C RD,A4835200,40.5913,-122227,Shasta
1285,DRY C A HWY 299 EAST,DRY C A HWY 299 EAST,A4836500,40639,-122242,Shasta
1286,SALT C NR BELLA VIST,SALT C NR BELLA VISTA,A4837500,40.6613,-122196,Shasta
1287,LITTLE COW CR BLW IN,LITTLE COW CR BLW INGOT,A4839700,40.7115,-122085,Shasta
1288,LITTLE COW C A INGOT,LITTLE COW C A INGOT,A4839800,40.7268,-122078,Shasta
1289,COW C L NR INGOT    ,COW C L NR INGOT,A4840000,40.7457,-122.06,Shasta
1290,CEDAR CR AB LITTLE C,CEDAR CR AB LITTLE COW CR,A4841000,40.7549,-122029,Shasta
1291,COW C OLD AB KILLARC,COW C OLD AB KILLARC PH,A4844800,40.6796,-121871,Shasta
1292,SOUTH COW C NR MILLV,SOUTH COW C NR MILLVILLE,A4850000,40.5488,-122093,Shasta
1293,COW C S A CG        ,COW C S A CG,A4855500,40.6068,-121854,Shasta
1294,FEATHER R NR OROVILL,FEATHER RIVER Near OROVILLE,A5114000,39.5338,-121486,Butte
1295,FEATHER R WB NR YANK,FEATHER R WB NR YANKEE HILL,A5210000,39.6985,-121562,Butte
1296,FEATHER R WB NR PARA,FEATHER R WB NR PARADISE,A5225000,39.7874,-121562,Butte
1297,FEATHER R NF A PULGA,FEATHER R NF A PULGA,A5314000,39.7943,-121452,Butte
1298,FEATHER R NF BL FLEA,FEATHER R NF BL FLEA VLY C,A5314010,39.8024,-121.45,Butte
1299,FEATHER R NF AB POE ,FEATHER R NF AB POE DM,A5315101,39.8096,-121433,Butte
1300,YELLOW C A HUMBUM VL,YELLOW C A HUMBUM VLY,A5336500,40.1243,-121246,Plumas
1301,HUMBUG C A LONGVILLE,HUMBUG C A LONGVILLE,A5336811,40.1463,-121243,Plumas
1302,YELLOW C NR HUMBUG V,YELLOW C NR HUMBUG VLY,A5336860,40.1568,-121294,Plumas
1303,FEATHER R NF A GANSN,FEATHER R NF A GANSNER BAR,A5337500,40.0182,-121222,Plumas
1304,MOSQUITO C NR CARIBO,MOSQUITO C NR CARIBOU,A5338001,40.0621,-121201,Plumas
1305,BUTT C BL ALMANOR-BU,BUTT C BL ALMANOR-BUTT C TU,A5350000,40.1866,-121188,Plumas
1306,ALMANOR-BUTT C TU NR,ALMANOR-BUTT C TU NR PRATTVILLE,A5351000,40.1879,-121187,Plumas
1307,BUTT C AB GAGE AB AL,BUTT C AB GAUGE AB ALMANOR-BUTT TU,A5353501,40.2018,-121209,Plumas
1308,SOLDIER C NR FANANI ,SOLDIER C NR FANANI MDWS,A5354001,40.2049,-121272,Plumas
1309,BUTT C A FANANI MDWS,BUTT C A FANANI MDWS,A5354201,40.1977,-121278,Plumas
1310,FEATHER R NF NR SENE,FEATHER R NF NR SENECA,A5355001,40.1166,-121084,Plumas
1311,FEATHER R NF NR PRAT,FEATHER R NF NR PRATTVILLE,A5360000,40.1693,-121093,Plumas
1312,HAMILTON B A LK ALMA,HAMILTON B A LK ALMANOR,A5367001,40.2716,-121089,Plumas
1313,ROCK C A HWY 36     ,ROCK C A HWY 36,A5367220,40.3152,-121087,Plumas
1314,ROBBERS C A HWY 36  ,ROBBERS C A HWY 36,A5367710,40.3154,-121003,Lassen
1315,GOODRICH C A HWY 36 ,GOODRICH C A HWY 36,A5368010,40.3291,-120931,Lassen
1316,BAILEY C A HWY 36   ,BAILEY C A HWY 36,A5369110,40.3077,-121147,Plumas
1317,MUD C (LK ALMANOR) B,MUD C (LK ALMANOR) BL JOHNSON C,A5369705,40.3177,-121198,Plumas
1318,BENNER C NR CHESTER ,BENNER C NR CHESTER,A5370101,40.3307,-121237,Plumas
1319,LAST CHANCH C NR CHE,LAST CHANCH C NR CHESTER,A5371201,40.3535,-121226,Plumas
1320,FEATHER R NF BL RR A,FEATHER R NF BL RR A CHESTER,A5372101,40.3063,-121219,Plumas
1321,FEATHER R NF A CHEST,FEATHER R NF A CHESTER,A5372151,40.3099,-121228,Plumas
1322,FEATHER R NF AB LOG ,FEATHER R NF AB LOG PD DIV,A5372801,40.3066,-121251,Plumas
1323,WARNER C A HIGH BR  ,WARNER C A HIGH BR,A5373801,40.3424,-121305,Plumas
1324,KINGS C A KELLY CP  ,KINGS C A KELLY CP,A5375201,40.4329,-121352,Plumas
1325,FEATHER R NF A RICE ,FEATHER R NF A RICE C CG,A5377501,40.3393,-121.31,Plumas
1326,WILLOW C A FEATHER R,WILLOW C A FEATHER R HOMESITE,A5377801,40.3491,-121326,Plumas
1327,DOMINGO C A FEATHER ,DOMINGO C A FEATHER R HOMESITES,A5378301,40.3491,-121335,Plumas
1328,FEATHER R NF A FEATH,FEATHER R NF A FEATHER R HOMESITE,A5378601,40.3488,-121337,Plumas
1329,FEATHER R NF A ROD +,FEATHER R NF A ROD + GUN CLUB,A5379601,40.3546,-121417,Plumas
1330,RICE C N ARM NR CHES,RICE C N ARM NR CHESTER,A5380201,40.3985,-121441,Plumas
1331,SPANISH C AB BLACKHA,SPANISH C AB BLACKHAWK C,A5420000,40.0029,-120954,Plumas
1332,GREENHORN C A MOUTH ,GREENHORN C A MOUTH NR QUINCY,A5421010,39.9677,-120915,Plumas
1333,THOMPSON C AB CUTLER,THOMPSON C AB CUTLER MEADOW TRIB,A5422005,39.8963,-120867,Plumas
1334,SPANISH C AB GREENHO,SPANISH C AB GREENHORN C,A5423810,39.9677,-120916,Plumas
1335,INDIAN C NR CRESENT ,INDIAN C NR CRESENT MILLS,A5432000,40.0721,-120927,Plumas
1336,INDIAN C A TAYLORSVI,INDIAN C A TAYLORSVILLE,A5436810,40.0749,-120832,Plumas
1337,INDIAN C BL LITTLE G,INDIAN C BL LITTLE GRIZZLY C,A5437710,40.0491,-120777,Plumas
1338,"GRIZZILY C ,L, NR MO","GRIZZILY C ,L, NR MO (1-MI)",A5437850,40.0285,-120.77,Plumas
1339,GRIZZLY C L AB DIV  ,GRIZZLY C L AB DIV,A5437900,40.0215,-121768,Plumas
1340,INDIAN C A GENESEE B,INDIAN C A GENESEE BR,A5441510,40.0382,-120748,Plumas
1341,INDIAN C A FLOURNOY ,INDIAN C A FLOURNOY BR,A5444000,40.0655,-120685,Plumas
1342,INDIAN C AB LAST CHA,INDIAN C AB LAST CHANCE C,A5446001,40.0682,-120673,Plumas
1343,INDIAN C BL ANTELOPE,INDIAN C BL ANTELOPE DM,A5447100,40.1782,-120611,Plumas
1344,LAST CHANCE C BL RED,LAST CHANCE C BL RED CLOVE C,A5472010,40.0585,-120669,Plumas
1345,FEATHER R A BIDWELL ,FEATHER R A BIDWELL BAR,A5502000,39.5541,-121439,Butte
1346,FEATHER R MF NR MERR,FEATHER R MF NR MERRIMAC,A5510000,39.7082,-121272,Butte
1347,NELSON C A MO       ,NELSON C A MO,A5520501,39.8582,-120866,Plumas
1348,FEATHER R MF AB NELS,FEATHER R MF AB NELSON C,A5521401,39.8588,-120866,Plumas
1349,FEATHER R MF A QUINC,FEATHER R MF A QUINCY-LA PORTE BR,A5521501,39.8593,-120.85,Plumas
1350,WILLOW C AB MO NR NE,WILLOW C AB MO NR NELSON PT,A5521710,39.8696,-120852,Plumas
1351,FEATHER R MF A SLOAT,FEATHER R MF A SLOAT,A5525000,39856,-120719,Plumas
1352,FEATHER R MF A TWO R,FEATHER R MF A TWO RIVERS,A5526001,39.8238,-120667,Plumas
1353,SQUIRREL C A USFS RD,SQUIRREL C A USFS RD 23NO8,A5526010,39.8052,-120697,Plumas
1354,SQUIRREL C TRIB AB J,SQUIRREL C TRIB AB JAMISON C,A5526015,39.7971,-120701,Plumas
1355,SQUIRREL C NR JOHNNY,SQUIRREL C NR JOHNNY BOY MINE,A5526020,39.7985,-120722,Plumas
1356,SQUIRREL C TRIB A JO,SQUIRREL C TRIB A JOHNNY BOY MINE,A5526024,39.7935,-120725,Plumas
1357,EUREKA C BL BEAR C  ,EUREKA C BL BEAR C,A5526030,39.8021,-120687,Plumas
1358,BEAR C AB EUREKA C  ,BEAR C AB EUREKA C,A5526031,39.8005,-120691,Plumas
1359,BEAR C NR JOHNSVILLE,BEAR C NR JOHNSVILLE,A5526033,39.7877,-120708,Plumas
1360,BEAR C TRIB NR JOHNS,BEAR C TRIB NR JOHNSVILLE,A5526035,39.7846,-120715,Plumas
1361,BEAR C AB TRIB NR JO,BEAR C AB TRIB NR JOHNSVILLE,A5526037,39.7866,-120733,Plumas
1362,BEAR C A HEADWATERS ,BEAR C A HEADWATERS,A5526039,39.7799,-120736,Plumas
1363,EUREKA C AB BEAR C  ,EUREKA C AB BEAR C,A5526041,39.7991,-120689,Plumas
1364,JAMISON C NR TWO RIV,JAMISON C NR TWO RIVERS,A5526051,39801,-120681,Plumas
1365,LITTLE JAMISON C NR ,LITTLE JAMISON C NR JAMISON MINE,A5526061,39.7416,-120702,Plumas
1366,JAMISON C A MCREA MD,JAMISON C A MCREA MDW,A5526078,39741,-120757,Plumas
1367,MADORA LK C NR SIERR,MADORA LK C NR SIERRA LODGE,A5528355,39.7888,-120654,Plumas
1368,SMITH C A MOHAWK    ,SMITH C A MOHAWK,A5528625,39778,-120634,Plumas
1369,FEATHER R MF A HWY 8,FEATHER R MF A HWY 89 A BLAIRSDEN,A5529001,39.7782,-120621,Plumas
1370,FEATHER R MF TRIB NR,FEATHER R MF TRIB NR BLAIRSDEN,A5529011,39.7952,-120604,Plumas
1371,GRAY EAGLE C A GRAEA,GRAY EAGLE C A GRAEAGLE,A5529505,39.7655,-120617,Plumas
1372,GRAY EAGLE C A LKS B,GRAY EAGLE C A LKS BAS GUARD STA,A5529549,39.7002,-120662,Plumas
1373,GOLD LK NR OL       ,GOLD LK NR OL,A5530101,39.6843,-120645,Plumas
1374,UNNAMED LK E OF GOLD,UNNAMED LK E OF GOLD LK,A5530201,39.6782,-120639,Plumas
1375,GOOSE LK NR SIERRA C,GOOSE LK NR SIERRA CTY,A5530301,39.6749,-120636,Plumas
1376,HAVEN LK A OL       ,HAVEN LK A OL,A5530401,39673,-120632,Plumas
1377,FEATHER R MF BL CLIO,FEATHER R MF BL CLIO,A5531101,39.7491,-120592,Plumas
1378,MOHAWK C NR CLIO    ,MOHAWK C NR CLIO,A5531201,39.7452,-120.59,Plumas
1379,MARSH LAND NR CLIO  ,MARSH LAND NR CLIO,A5531251,39.7399,-120586,Plumas
1380,FEATHER R MF A CLIO ,FEATHER R MF A CLIO,A5531301,39.7407,-120584,Plumas
1381,SULPHER A CLIO BR   ,SULPHER A CLIO BR,A5531601,39.7407,-120.58,Plumas
1382,SULPHER C NR CLIO   ,SULPHER C NR CLIO,A5531610,39.7324,-120567,Plumas
1383,CALF PASTURE C NR CL,CALF PASTURE C NR CLIO,A5531613,39.7332,-120557,Plumas
1384,SULPHER C TRIB BL MC,SULPHER C TRIB BL MCKENZIE RH,A5531621,39.7205,-120563,Plumas
1385,SULPHER C TRIB NR HA,SULPHER C TRIB NR HASKELL PEAK,A5531638,39.6799,-120548,Plumas
1386,SULPHUR C A-BL DIV A,SULPHUR C A-BL DIV AB MCKENZIE RH,A5531643,39.7132,-120537,Plumas
1387,BARRY C A MO TO SULP,BARRY C A MO TO SULPHUR C,A5531655,39.7077,-120532,Plumas
1388,SULPHUR C AB BARRY C,SULPHUR C AB BARRY C,A5531665,39.7077,-120532,Plumas
1389,SULPHUR C TRIB NR HA,SULPHUR C TRIB NR HASKELL C HOMES,A5531675,39.6591,-120522,Sierra
1390,SULPHUR C TRIB NR BE,SULPHUR C TRIB NR BEAR TRAP MDW,A5531688,39.6585,-120512,Sierra
1391,SULPHUR C NR MCNAIR ,SULPHUR C NR MCNAIR MDW,A5531695,39.6596,-120495,Sierra
1392,BETTERTON C NR GRAEA,BETTERTON C NR GRAEAGLE,A5532551,39.7771,-120576,Plumas
1393,WILLOW C BL PORTOLA ,WILLOW C BL PORTOLA RES,A5533155,39.8188,-120562,Plumas
1394,WILLOW C A PORTOLA R,WILLOW C A PORTOLA RES,A5533161,39826,-120562,Plumas
1395,WILLOW C AB PORTOLA ,WILLOW C AB PORTOLA RES,A5533169,39796,-120559,Plumas
1396,WILLOW C BL TRIB AB ,WILLOW C BL TRIB AB PORTOLA RES,A5533173,39.8316,-120555,Plumas
1397,WILLOW C TRIB AB POR,WILLOW C TRIB AB PORTOLA RES,A5533177,39.8324,-120556,Plumas
1398,WILLOW C AB TRIB AB ,WILLOW C AB TRIB AB PORTOLA RES,A5533183,39833,-120554,Plumas
1399,WILLOW C A HEADWATER,WILLOW C A HEADWATERS,A5533194,39.8518,-120527,Plumas
1400,HUMBUG C A HWY 40A B,HUMBUG C A HWY 40A BR NR DELLEKER,A5533605,39.8066,-120502,Plumas
1401,HUMBUG C AB FOREST L,HUMBUG C AB FOREST LKS DEV,A5533610,39.8255,-120499,Plumas
1402,HUMBUG C TRIB AB FOR,HUMBUG C TRIB AB FOREST LK DEV,A5533625,39823,-120494,Plumas
1403,FEATHER R MF TRIB BL,FEATHER R MF TRIB BL PORTOLA,A5533755,39798,-120477,Plumas
1404,FEATHER R MF A REST ,FEATHER R MF A REST AREA AB PORTO,A5533901,39.8143,-120454,Plumas
1405,INDIAN C A TAYLORSVI,INDIAN C A TAYLORSVILLE,A5536810,40.0749,-120832,Plumas
1406,FEATHER R MF NR PORT,FEATHER R MF NR PORTOLA,A5542000,39.8213,-120439,Plumas
1407,BIG GRIZZLY C A HWY ,BIG GRIZZLY C A HWY 40A,A5545005,39.8207,-120439,Plumas
1408,BIG GRIZZLY C TRIB A,BIG GRIZZLY C TRIB AB GRIZZLY ICE,A5547011,39.8535,-120441,Plumas
